"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2005-08-10","85","104","62"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2005-08-11","85","110","63"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2005-08-12","85","102","65"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2005-08-13","81","95","68"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2005-08-14","79","95","61"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2005-08-15","75","86","64"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2005-08-16","81","96","62"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2005-08-17","83","96","66"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2005-08-18","76","89","61"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2005-08-19","76","92","59"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2005-08-20","78","96","58"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2005-08-21","81","99","61"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2005-08-22","84","107","62"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2005-08-23","84","99","65"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2005-08-24","79","92","58"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2005-08-25","78","95","58"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2005-08-26","79","100","54"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2005-08-27","81","101","58"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2005-08-28","83","100","63"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2005-08-29","79","95","59"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2005-08-30","81","97","68"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2005-08-31","85","105","65"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2005-09-01","78","98","58"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2005-09-02","79","94","60"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2005-09-03","76","91","55"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2005-09-04","74","87","57"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2005-09-05","76","92","57"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2005-09-06","75","92","57"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2005-09-07","76","93","53"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2005-09-08","73","87","58"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2005-09-09","69","81","58"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2005-09-10","67","83","50"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2005-09-11","66","81","51"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2005-09-12","67","86","49"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2005-09-13","68","87","49"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2005-09-14","67","84","51"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2005-09-15","70","87","52"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2005-09-16","68","79","56"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2005-09-17","68","83","51"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2005-09-18","70","90","54"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2005-09-19","71","98","49"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2005-09-20","78","96","61"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2005-09-21","75","92","59"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2005-09-22","72","88","55"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2005-09-23","66","81","54"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2005-09-24","69","82","57"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2005-09-25","71","87","58"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2005-09-26","72","88","59"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2005-09-27","73","91","58"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2005-09-28","77","98","58"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2005-09-29","74","99","51"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2005-09-30","73","93","52"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2005-10-01","69","78","58"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2005-10-02","63","78","50"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2005-10-03","61","74","48"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2005-10-04","60","76","46"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2005-10-05","68","86","53"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2005-10-06","69","88","53"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2005-10-07","67","86","47"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2005-10-08","64","78","50"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2005-10-09","66","83","46"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2005-10-10","69","85","53"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2005-10-11","65","85","49"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2005-10-12","71","93","55"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2005-10-13","67","89","50"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2005-10-14","67","83","49"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2005-10-15","61","71","52"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2005-10-16","70","86","58"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2005-10-17","72","94","57"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2005-10-18","66","76","52"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2005-10-19","61","73","50"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2005-10-20","63","81","51"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2005-10-21","63","85","45"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2005-10-22","63","87","45"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2005-10-23","63","85","47"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2005-10-24","64","84","48"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2005-10-25","60","72","48"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2005-10-26","57","62","50"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2005-10-27","57","64","50"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2005-10-28","54","56","52"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2005-10-29","55","70","46"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2005-10-30","54","74","42"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2005-10-31","58","82","42"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2005-11-01","54","68","41"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2005-11-02","55","67","47"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2005-11-03","54","59","47"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2005-11-04","55","67","43"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2005-11-05","52","64","37"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2005-11-06","60","67","56"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2005-11-07","55","62","46"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2005-11-08","53","61","47"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2005-11-09","61","77","49"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2005-11-10","58","75","47"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2005-11-11","53","64","45"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2005-11-12","53","68","41"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2005-11-13","57","74","44"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2005-11-14","63","76","49"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2005-11-15","62","73","49"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2005-11-16","57","77","44"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2005-11-17","60","79","46"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2005-11-18","56","76","43"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2005-11-19","53","78","39"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2005-11-20","51","76","35"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2005-11-21","53","78","35"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2005-11-22","51","76","37"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2005-11-23","52","75","38"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2005-11-24","49","63","35"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2005-11-25","51","60","45"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2005-11-26","45","57","35"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2005-11-27","43","57","31"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2005-11-28","42","44","40"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2005-11-29","43","46","40"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2005-11-30","40","45","34"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2005-12-01","53","58","44"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2005-12-02","46","57","37"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2005-12-03","42","55","31"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2005-12-04","42","56","31"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2005-12-05","40","59","27"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2005-12-06","43","61","31"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2005-12-07","44","49","40"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2005-12-08","51","62","45"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2005-12-09","52","64","42"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2005-12-10","47","63","38"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2005-12-11","40","56","30"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2005-12-12","40","56","33"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2005-12-13","42","61","29"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2005-12-14","45","58","33"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2005-12-15","43","62","30"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2005-12-16","36","38","29"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2005-12-17","37","39","35"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2005-12-18","46","56","39"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2005-12-19","55","59","47"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2005-12-20","51","56","44"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2005-12-21","55","58","53"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2005-12-22","59","60","57"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2005-12-23","59","67","52"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2005-12-24","54","60","50"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2005-12-25","56","57","53"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2005-12-26","54","60","51"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2005-12-27","51","53","50"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2005-12-28","53","63","44"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2005-12-29","47","54","40"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2005-12-30","50","53","47"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2005-12-31","53","62","46"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2006-01-01","49","51","47"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2006-01-02","49","54","42"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2006-01-03","48","50","46"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2006-01-04","51","59","45"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2006-01-05","49","64","40"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2006-01-06","49","61","40"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2006-01-07","50","59","43"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2006-01-08","45","56","36"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2006-01-09","44","56","34"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2006-01-10","46","51","38"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2006-01-11","51","59","42"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2006-01-12","48","56","43"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2006-01-13","47","49","47"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2006-01-14","47","53","41"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2006-01-15","42","55","33"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2006-01-16","45","53","39"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2006-01-17","47","50","45"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2006-01-18","47","53","43"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2006-01-19","39","49","34"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2006-01-20","42","51","34"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2006-01-21","46","56","41"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2006-01-22","50","60","42"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2006-01-23","55","69","46"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2006-01-24","48","62","38"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2006-01-25","45","56","32"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2006-01-26","48","55","43"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2006-01-27","48","55","43"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2006-01-28","49","52","47"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2006-01-29","50","55","46"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2006-01-30","50","56","40"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2006-01-31","45","50","37"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2006-02-01","49","51","47"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2006-02-02","53","56","48"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2006-02-03","56","67","48"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2006-02-04","53","61","39"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2006-02-05","50","65","36"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2006-02-06","50","67","35"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2006-02-07","54","78","40"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2006-02-08","55","76","40"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2006-02-09","56","77","39"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2006-02-10","56","76","41"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2006-02-11","55","78","42"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2006-02-12","58","76","41"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2006-02-13","60","76","46"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2006-02-14","55","65","44"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2006-02-15","43","54","29"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2006-02-16","40","54","23"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2006-02-17","40","49","29"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2006-02-18","40","50","33"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2006-02-19","40","56","29"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2006-02-20","42","61","28"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2006-02-21","45","65","27"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2006-02-22","53","73","35"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2006-02-23","52","74","34"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2006-02-24","51","72","32"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2006-02-25","52","69","38"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2006-02-26","48","59","37"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2006-02-27","53","58","49"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2006-02-28","51","57","46"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2006-03-01","49","58","38"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2006-03-02","46","55","42"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2006-03-03","43","49","40"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2006-03-04","46","52","37"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2006-03-05","46","49","45"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2006-03-06","48","53","43"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2006-03-07","50","61","41"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2006-03-08","49","60","36"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2006-03-09","47","58","33"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2006-03-10","38","46","31"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2006-03-11","42","53","33"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2006-03-12","40","48","34"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2006-03-13","43","52","33"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2006-03-14","46","53","43"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2006-03-15","49","57","43"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2006-03-16","49","54","46"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2006-03-17","51","62","42"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2006-03-18","50","61","40"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2006-03-19","48","61","37"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2006-03-20","44","48","39"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2006-03-21","48","56","43"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2006-03-22","49","61","37"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2006-03-23","54","65","40"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2006-03-24","53","58","47"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2006-03-25","55","63","43"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2006-03-26","51","65","36"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2006-03-27","50","61","37"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2006-03-28","51","59","47"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2006-03-29","47","56","41"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2006-03-30","50","60","43"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2006-03-31","48","52","45"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2006-04-01","51","59","44"
